movie_id,production_company_id
39013,19778
11194,2015
11194,2452
11194,5826
11194,9349
43839,306
1382,307
44639,58
44639,5388
301351,10163
4816,208
4816,254
4816,986
4816,1251
4816,4248
4816,5358
4816,59348
7873,308
331190,16322
331190,30531
331190,56735
331190,56736
331190,65927
15186,14
15186,14729
15186,69989
1378,1615
1378,1616
1378,1617
8885,1848
8885,17931
8885,17932
250124,2699
250124,3916
250124,41640
14284,9349
14284,11594
14284,21673
57120,1976
57120,4620
57120,4748
22617,4120
22617,4121
42889,4740
42889,37845
10656,9
24363,11391
24363,12260
24363,30131
24363,38771
13121,3568
24746,4714
22913,4189
273899,347
273899,54502
20653,2
20653,1569
20653,3036
20653,89347
171759,72408
206296,11093
206296,15353
206296,15354
206296,20671
35219,3923
35219,5708
35219,13829
28260,4777
7515,769
7515,2262
7515,17700
7515,68096
13075,4732
335866,34455
335866,51235
13510,3272
13510,8575
215881,3172
215881,49982
215881,52075
18238,3471
22600,4113
50698,6448
50698,12881
50698,52207
115210,1898
115210,5267
115210,18078
115210,23457
115210,23459
115210,23460
34335,5452
459488,60343
11302,60
11302,13309
20406,3767
20406,3768
20406,3769
20406,3770
3766,441
3766,11447
18616,3517
18808,50893
95755,3265
95755,68079
95755,68080
174311,737
174311,5161
174311,12936
12602,5755
153795,925
153795,10254
153795,13621
17768,60
17768,14897
98549,42037
98549,94551
98549,94552
312793,8146
309919,738
309919,61372
309919,61373
309919,61374
309919,61375
299553,36684
299553,36685
299553,56696
21309,3952
21309,3953
329540,10339
26388,2577
26388,11564
26388,11565
26388,11566
49020,9349
49020,12177
49020,12178
49020,12179
49020,12180
159037,7266
159037,9015
159037,27197
12838,2318
12838,2673
12838,5358
12838,9011
12838,18367
12838,21083
157293,2320
14048,2452
14048,12840
14048,21673
14048,50510
14048,50511
356987,71702
38358,655
38358,694
38358,11112
33511,1267
33511,2452
33511,9349
33511,9987
33511,91542
33511,91543
702,1317
702,6194
935,88
935,441
542,299
542,300
542,301
542,303
542,304
84175,2291
84175,6714
84175,12219
1705,306
1705,22542
62677,64673
62677,64674
260778,11831
260778,82002
58492,15159
37232,72591
4929,60
36334,306
9783,3295
205126,62511
104,1972
104,7025
10894,29693
10894,29694
246449,26343
32579,308
32579,16116
32579,89636
32579,89637
1688,306
1688,12943
1999,14
1999,842
43947,5860
43947,10399
43947,21624
24066,14
24066,16833
191714,2320
25312,2152
25312,2452
25312,14731
25312,36765
34106,5
11426,441
13909,6
206284,30270
206284,30271
27455,16718
27455,40648
7973,208
7973,2280
7973,2281
7973,2282
7973,2283
7973,6916
7973,18367
7973,22625
7973,25818
7973,72598
7973,77292
7973,78994
283686,6735
283686,6736
283686,7062
283686,8111
283686,12142
283686,44210
283686,44211
15976,633
15976,4520
15976,93101
15976,93102
15976,93103
15976,93104
592,4
592,536
592,14120
74084,3650
1651,53
1651,64
1651,34403
298584,35849
298584,73192
298584,73193
10758,24133
11690,4110
3083,5
9344,14
10707,769
10707,9118
10707,63520
15647,43
15647,4143
15647,11078
15647,84889
15647,84890
308529,14718
308529,86465
4174,1553
20156,14
20156,10166
20156,12800
49018,2514
49018,7437
49018,11341
49018,21742
13820,11463
18079,4718
18079,7100
127918,2426
127918,2632
127918,5867
127918,6111
127918,8047
17113,1840
17113,7380
17113,26468
17113,37334
129139,787
129139,1557
507,285
4012,1539
4012,14159
14054,3058
10972,236
10972,987
10972,2065
11908,3960
3082,60
3082,1315
1961,552
1961,3086
291362,32558
30082,45004
30082,54034
30082,54035
30082,54036
72913,2906
23963,12975
23963,12976
29406,2224
29406,4090
29406,39483
104755,2514
104755,3172
104755,7437
104755,7625
104755,21742
253306,35852
29595,4971
46729,10853
137347,20643
137347,36299
137347,66146
290370,12467
356841,35396
356841,63430
301325,75277
301325,75278
408,3166
44413,19385
44413,65361
44413,67703
39209,1787
39209,12146
39209,12147
394047,37081
394047,79279
312791,3160
266034,3061
280381,26679
2661,306
2661,429
2661,1188
2661,1189
100,146
100,491
100,1382
100,13419
100,21920
218500,32189
309,156
309,3221
309,11672
100275,118
100275,806
100275,7048
100275,64899
295914,40456
295914,63928
42033,1950
42033,26139
19187,1420
19187,7480
46415,1569
38570,2262
27588,17055
27588,17056
223,1553
9725,4
9725,7512
28580,6033
23730,1950
23730,85889
46256,30216
46256,30217
46256,30218
19997,306
43266,306
278316,4319
1412,14
1412,889
1412,1419
176,35
176,2061
176,23019
176,55405
39939,43
39939,2773
357834,62451
215924,16496
480,307
480,6235
480,10932
14295,691
14295,11351
14295,68304
11219,4
11219,10715
20770,4131
176124,261
176124,3291
500,285
500,1632
500,26198
60400,306
429,60
429,5755
429,7508
429,42498
310569,44615
310569,47462
98369,36108
89750,17027
86331,18519
86331,18520
86331,18521
15544,3478
43884,6194
157422,3608
157422,25635
7553,1305
7553,2273
12877,1917
12877,3519
12877,9349
12877,12180
39895,6087
55616,12113
55616,94410
55616,94411
29697,77793
50037,28001
94329,860
94329,12141
94329,12142
289,6194
27374,5583
26815,1569
811,33
811,23276
1366,60
244776,38956
244776,38957
5769,1980
277685,1038
277685,3172
103,441
103,46059
103,46060
11298,494
11298,502
11298,10312
646,60
646,7576
93856,1088
93856,7493
93856,14734
9003,1950
9003,15338
9003,15339
9003,15340
347126,79986
10092,33
10643,622
46705,2290
46705,2293
46705,7215
46705,11335
46705,11336
46705,11337
46705,11338
546,307
546,308
76487,6302
76487,24048
5722,306
39833,306
1781,2253
1781,2315
1781,6735
18712,14317
7944,2264
7944,2265
171424,9015
171424,18142
171424,55497
171424,73624
171424,73625
361475,7281
361475,76846
361475,76847
361475,76848
113947,1591
113947,13195
18570,1030
244772,1974
244772,20313
50837,10056
50837,10057
50837,10058
50837,10059
248774,10479
248774,34455
248774,34456
248774,41077
10183,9122
10183,85817
159014,58637
32456,43
49963,181
49963,254
49963,3644
49963,10565
49963,11912
49963,53407
49963,53408
13508,3241
13508,4925
13508,8746
9707,5899
9707,59341
26791,6337
8675,2516
8675,2517
8675,10146
13132,58
192132,20670
24424,5766
24424,11631
24424,16053
24424,32545
13198,3561
244267,22632
244267,36186
244267,36187
21413,14
21413,7161
123678,9158
123678,29062
123678,29063
123678,29064
13362,2740
201132,49386
251471,19542
251471,19543
25983,1360
25983,23457
66195,8146
16155,236
16155,1683
16155,40263
46727,13549
46727,85163
46727,85164
46727,85165
55180,17181
29015,1606
29015,8068
91122,59196
18206,308
18206,13358
320146,51071
320146,64854
320146,74293
13856,2830
99826,921
186935,863
186935,864
186935,2345
186935,5125
186935,9980
186935,11237
186935,14547
186935,17298
186935,22621
186935,22622
186935,22623
186935,22624
186935,22625
186935,22626
186935,22627
186935,22628
186935,22629
19344,15055
19344,15056
242083,39077
242083,49786
26673,85759
41830,68081
63287,73334
34592,8146
258755,10026
258755,32718
258755,32719
21283,3945
272724,4881
84178,8185
84178,10285
101179,12905
269057,50084
269057,61011
287524,3347
287524,16839
287524,18890
206213,14787
206213,58574
29146,634
29146,88161
207769,14861
207769,19600
207769,19601
271185,23749
271185,23750
271185,23751
271185,23752
654,5
654,388
91070,34951
91070,47330
2009,859
2009,5545
2009,35020
2009,69462
2009,73925
2009,73926
2009,73927
2652,12355
9813,769
60421,16144
60421,33553
60421,58849
157354,14638
157354,14639
127867,13552
3170,3166
14014,2958
14014,4143
14014,4144
15708,328
146882,7454
146882,73188
146882,73189
84200,52241
84184,598
45767,5302
14823,15282
14823,25794
14823,25795
367551,6353
367551,10393
367551,20277
343409,54946
60243,84797
60243,84798
60243,84799
57294,698
57294,1917
57294,3712
57294,10443
57294,25795
47889,75712
47889,75713
905,4903
78705,28810
78705,28811
78705,28812
25212,2108
25212,7799
25212,22289
292483,33836
292483,33837
292483,33838
14451,3553
14451,23682
14451,44992
14451,44993
14451,44995
14451,44996
14451,44997
10105,2934
211557,58154
838,1
838,33
838,536
13158,6194
13158,6760
13158,13534
13158,33423
84332,1974
84332,12808
74510,7480
74510,35327
74510,40268
74725,16853
74725,17817
58428,1360
58428,4592
8416,4
8416,819
8416,1497
8416,1627
36584,1030
13429,17817
13429,21592
9022,14712
288,60
288,893
14275,8
14275,13042
2287,1050
2287,1051
2287,1052
2287,1053
26837,59462
7859,446
7859,2290
7859,2291
7859,2292
7859,2293
7859,2294
302579,38147
158752,48545
118612,25566
118612,25567
3080,6
2667,2188
2667,15160
9459,3816
9459,6194
11598,3894
181940,637
181940,37757
324322,9158
324322,80448
324322,80449
375950,83
375950,5125
375950,45969
375950,68543
375950,80017
704,413
704,3462
704,11506
75986,1950
75986,10254
385636,34679
385636,48130
14438,3290
14438,3291
14438,9118
14438,10156
14438,41967
211086,52630
83,22376
30315,56482
2056,921
2056,922
14271,23
14271,33
14271,1632
16653,4003
14757,13413
14757,15505
14757,21605
14757,37854
36825,4003
12281,3095
125052,60
125052,40543
125052,40544
7301,2224
172533,18346
180383,39134
346,882
45145,8138
45145,10005
45145,38735
45145,38736
45649,5358
45649,5381
45649,6111
45649,6916
45649,6930
45649,12856
45649,20856
45649,23002
43933,829
73511,68599
139715,4896
81220,3135
253626,10255
253626,13923
253626,19477
90369,11843
117942,31296
322194,45330
322194,45331
322194,45332
98568,11049
380733,60954
380733,72741
285743,59006
285743,59007
362765,64898
379532,39706
15239,3052
4107,1095
4107,1898
4107,2307
4107,14063
15624,41047
15624,60473
17287,3052
17287,18321
3062,6194
15389,3076
464,242
464,2495
464,7937
8193,4
8193,43
8193,746
8193,2339
8193,2340
8193,6196
188166,1976
188166,2772
188166,22700
188166,28360
23827,3172
23827,21223
1282,794
1282,795
762,416
762,463
762,464
762,465
189711,27892
189711,27893
19204,13682
9029,306
9029,508
9029,748
9029,2575
9029,4916
9029,6332
18045,3435
18045,14185
18045,64574
11240,181
11240,10163
11240,73964
157909,21953
157909,21954
10238,7445
10238,7446
3059,1307
3059,1308
65203,8411
764,467
103620,1992
103620,2577
103620,5358
103620,10611
319069,14911
14278,446
25678,1444
25678,1445
79161,8139
371690,82624
389,60
389,10212
52032,8828
3078,441
38810,7254
38810,15113
38810,15115
21525,4
21525,746
55123,8
11980,7405
11956,2756
11956,5358
11956,15671
1550,728
1550,26468
26518,1976
26518,14862
26518,31302
8942,1360
8942,1976
8942,4748
8942,14862
8942,31301
68412,64857
2786,1216
87943,82784
73981,254
73981,13198
73981,13199
73981,13200
91721,34166
91721,80405
118452,2813
118452,40126
40914,77472
365052,66152
13282,1950
324352,46102
318040,72942
318040,72943
84188,10989
84188,12649
84188,12650
2255,14
2255,16934
378237,72267
431,806
431,21953
431,22207
431,22208
431,22209
431,22210
431,22211
51942,41680
1424,26468
60420,838
60420,2313
60420,9350
60420,13369
60420,21892
142132,181
142132,236
109729,40796
109729,40797
109729,40798
109729,40799
78307,81962
78307,81963
12247,6724
12247,10989
12247,19148
29917,5004
29917,5005
60463,1311
60463,6306
24869,21733
77934,8077
34697,17668
306667,39706
3060,8411
40963,24248
173224,65815
18533,1917
18533,3272
18533,10393
18533,11366
18533,11367
18533,11368
376010,72018
139948,23648
35073,19558
9659,2537
9659,8831
9659,11962
10218,14
10218,2833
10218,8824
391,60
391,5755
391,10481
391,19498
43595,4
54897,33632
53256,1972
53256,5766
53256,7025
53256,10947
40920,60360
176074,48738
176074,73087
69270,5663
69270,21600
69270,21601
5759,1974
402515,44632
126141,54259
48035,9079
14758,3015
14758,3016
14758,3017
13363,2741
361398,64143
361398,64144
21334,11460
79120,1917
79120,10441
79120,10442
79120,10443
27995,4319
55420,8145
5822,2404
39141,26468
39141,26469
39141,53009
39141,86089
5723,491
5723,11571
5723,25489
50497,1490
354624,72017
13187,5173
178862,20757
1779,6194
1779,26137
86812,26197
84355,1424
18632,61307
40652,2325
40652,14679
339408,423
339408,551
339408,13240
339408,53155
18925,769
299245,12
299245,3172
299245,4220
299245,69581
985,12226
985,17877
9821,14
18841,61194
18841,61195
18841,61197
175291,5124
175291,7787
80215,84489
13538,289
13538,2310
13538,2452
13538,5654
13538,9349
13538,35249
13538,39509
51130,20249
51130,45137
270554,27271
72086,13992
72086,40349
268917,26403
268917,78846
268917,78847
473,379
473,7503
473,22566
473,22567
111794,43
111794,306
111794,3901
360188,11976
9372,8735
85860,10485
244534,29652
33468,12335
74777,24562
74777,24563
16388,43
159770,12142
159770,72063
42109,60
42109,8411
42109,8517
47607,65873
20981,17827
242095,28163
242095,28286
242095,87213
250902,15287
250902,15288
222250,41683
13963,12601
13963,12602
290391,26004
290391,31866
290391,31867
2292,14
2292,16934
42497,3923
14585,803
14585,8809
38780,1062
38780,1063
38780,5723
38780,22793
38780,22794
226458,2943
226458,35591
226458,52909
226458,52910
86304,18818
692,407
13898,2835
157185,21871
157185,79821
36095,881
182291,26677
286939,37870
286939,37871
124606,10571
124606,26598
124606,40739
14337,446
9367,5
231617,3958
231617,6438
25975,87986
25975,87987
